task,metric,method,seed,candidate_count,selected_candidates,test_score,prediction_file
half_life_obach,Spearman,validation_top3_average,101,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb;deep_ept_ridge_linear,0.40721083979477257,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/half_life_obach/validation_top3_average_seed_101.csv
half_life_obach,Spearman,uniform_candidate_average,101,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.26097699154977344,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/half_life_obach/uniform_candidate_average_seed_101.csv
half_life_obach,Spearman,validation_stacking,101,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,-0.023673517322424516,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/half_life_obach/validation_stacking_seed_101.csv
half_life_obach,Spearman,global_single,202,9,chem_fp_chemberta_kpgt_ept_xgb,0.4231420768093193,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/half_life_obach/global_single_seed_202.csv
half_life_obach,Spearman,per_task_single,202,9,chem_fp_chemberta_kpgt_xgb,0.40568570239345,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/half_life_obach/per_task_single_seed_202.csv
half_life_obach,Spearman,validation_top2_average,202,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb,0.429025096942207,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/half_life_obach/validation_top2_average_seed_202.csv
half_life_obach,Spearman,validation_top3_average,202,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb;deep_ept_ridge_linear,0.4234501019349645,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/half_life_obach/validation_top3_average_seed_202.csv
half_life_obach,Spearman,uniform_candidate_average,202,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.2585306142703183,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/half_life_obach/uniform_candidate_average_seed_202.csv
half_life_obach,Spearman,validation_stacking,202,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.09601360080334238,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/half_life_obach/validation_stacking_seed_202.csv
half_life_obach,Spearman,global_single,303,9,chem_fp_chemberta_kpgt_ept_xgb,0.3604898636445246,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/half_life_obach/global_single_seed_303.csv
half_life_obach,Spearman,per_task_single,303,9,chem_fp_chemberta_kpgt_xgb,0.34678232917237356,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/half_life_obach/per_task_single_seed_303.csv
half_life_obach,Spearman,validation_top2_average,303,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb,0.358702030411769,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/half_life_obach/validation_top2_average_seed_303.csv
half_life_obach,Spearman,validation_top3_average,303,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb;deep_ept_ridge_linear,0.399730242470656,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/half_life_obach/validation_top3_average_seed_303.csv
half_life_obach,Spearman,uniform_candidate_average,303,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.2584915893087318,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/half_life_obach/uniform_candidate_average_seed_303.csv
half_life_obach,Spearman,validation_stacking,303,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.06093259939715736,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/half_life_obach/validation_stacking_seed_303.csv
half_life_obach,Spearman,global_single,404,9,chem_fp_chemberta_kpgt_ept_xgb,0.3844439020877624,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/half_life_obach/global_single_seed_404.csv
half_life_obach,Spearman,per_task_single,404,9,chem_fp_chemberta_kpgt_xgb,0.42932510170022736,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/half_life_obach/per_task_single_seed_404.csv
half_life_obach,Spearman,validation_top2_average,404,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb,0.4097613767889953,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/half_life_obach/validation_top2_average_seed_404.csv
half_life_obach,Spearman,validation_top3_average,404,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb;deep_ept_ridge_linear,0.4244232869145284,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/half_life_obach/validation_top3_average_seed_404.csv
half_life_obach,Spearman,uniform_candidate_average,404,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.2457548174709303,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/half_life_obach/uniform_candidate_average_seed_404.csv
half_life_obach,Spearman,validation_stacking,404,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.0702400527355431,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/half_life_obach/validation_stacking_seed_404.csv
half_life_obach,Spearman,global_single,505,9,chem_fp_chemberta_kpgt_ept_xgb,0.40399055355748115,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/half_life_obach/global_single_seed_505.csv
half_life_obach,Spearman,per_task_single,505,9,chem_fp_chemberta_kpgt_xgb,0.4079564701147263,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/half_life_obach/per_task_single_seed_505.csv
half_life_obach,Spearman,validation_top2_average,505,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb,0.4227859736006122,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/half_life_obach/validation_top2_average_seed_505.csv
half_life_obach,Spearman,validation_top3_average,505,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb;deep_ept_ridge_linear,0.4310892381655264,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/half_life_obach/validation_top3_average_seed_505.csv
half_life_obach,Spearman,uniform_candidate_average,505,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.25555740000944505,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/half_life_obach/uniform_candidate_average_seed_505.csv
half_life_obach,Spearman,validation_stacking,505,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.11438704053029723,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/half_life_obach/validation_stacking_seed_505.csv
herg,AUROC,global_single,101,9,chem_fp_chemberta_kpgt_ept_xgb,0.804860088365243,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/herg/global_single_seed_101.csv
herg,AUROC,per_task_single,101,9,chem_fp_chemberta_kpgt_ept_xgb,0.804860088365243,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/herg/per_task_single_seed_101.csv
herg,AUROC,validation_top2_average,101,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb,0.8083946980854197,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/herg/validation_top2_average_seed_101.csv
herg,AUROC,validation_top3_average,101,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb,0.8013254786450662,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/herg/validation_top3_average_seed_101.csv
herg,AUROC,uniform_candidate_average,101,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.8275405007363771,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/herg/uniform_candidate_average_seed_101.csv
herg,AUROC,validation_stacking,101,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.7353460972017674,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/herg/validation_stacking_seed_101.csv
herg,AUROC,global_single,202,9,chem_fp_chemberta_kpgt_ept_xgb,0.8269513991163475,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/herg/global_single_seed_202.csv
herg,AUROC,per_task_single,202,9,chem_fp_chemberta_kpgt_ept_xgb,0.8269513991163475,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/herg/per_task_single_seed_202.csv
herg,AUROC,validation_top2_average,202,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb,0.8310751104565538,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/herg/validation_top2_average_seed_202.csv
herg,AUROC,validation_top3_average,202,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb,0.8189985272459499,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/herg/validation_top3_average_seed_202.csv
herg,AUROC,uniform_candidate_average,202,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.8101620029455081,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/herg/uniform_candidate_average_seed_202.csv
herg,AUROC,validation_stacking,202,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.8192930780559645,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/herg/validation_stacking_seed_202.csv
herg,AUROC,global_single,303,9,chem_fp_chemberta_kpgt_ept_xgb,0.8175257731958763,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/herg/global_single_seed_303.csv
herg,AUROC,per_task_single,303,9,chem_fp_chemberta_kpgt_ept_xgb,0.8175257731958763,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/herg/per_task_single_seed_303.csv
herg,AUROC,validation_top2_average,303,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb,0.8310751104565538,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/herg/validation_top2_average_seed_303.csv
herg,AUROC,validation_top3_average,303,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb,0.8030927835051547,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/herg/validation_top3_average_seed_303.csv
herg,AUROC,uniform_candidate_average,303,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.7851251840942562,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/herg/uniform_candidate_average_seed_303.csv
herg,AUROC,validation_stacking,303,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.7539027982326951,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/herg/validation_stacking_seed_303.csv
herg,AUROC,global_single,404,9,chem_fp_chemberta_kpgt_ept_xgb,0.8234167893961708,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/herg/global_single_seed_404.csv
herg,AUROC,per_task_single,404,9,chem_fp_chemberta_kpgt_ept_xgb,0.8234167893961708,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/herg/per_task_single_seed_404.csv
herg,AUROC,validation_top2_average,404,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb,0.8207658321060384,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/herg/validation_top2_average_seed_404.csv
herg,AUROC,validation_top3_average,404,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb,0.8057437407952872,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/herg/validation_top3_average_seed_404.csv
herg,AUROC,uniform_candidate_average,404,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.8207658321060383,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/herg/uniform_candidate_average_seed_404.csv
